,state_abbrev,county,latitude,longitude
1937,NC,Hyde,35.408157,–76.153687
1938,NC,Iredell,35.806356,–80.874545
1939,NC,Jackson,35.286463,–83.130641
1940,NC,Johnston,35.513405,–78.367267
1941,NC,Jones,35.03216,–77.356443
1942,NC,Lee,35.476075,–79.172220
1943,NC,Lenoir,35.238062,–77.639023
1944,NC,Lincoln,35.487825,–81.225176
1945,NC,McDowell,35.682232,–82.048029
1946,NC,Macon,35.152959,–83.421901
1947,NC,Madison,35.86408,–82.712731
1948,NC,Martin,35.841059,–77.112867
1949,NC,Mecklenburg,35.246862,–80.833832
1950,NC,Mitchell,36.013102,–82.163554
1951,NC,Montgomery,35.338071,–79.904196
1952,NC,Moore,35.310163,–79.480664
1953,NC,Nash,35.965945,–77.987555
1954,NC,New Hanover,34.177466,–77.871378
1955,NC,Northampton,36.421774,–77.398352
1956,NC,Onslow,34.76346,–77.503297
1957,NC,Orange,36.062499,–79.119355
1958,NC,Pamlico,35.147462,–76.665069
1959,NC,Pasquotank,36.265276,–76.260355
1960,NC,Pender,34.512581,–77.888029
1961,NC,Perquimans,36.178261,–76.404269
1962,NC,Person,36.386387,–78.965471
1963,NC,Pitt,35.591065,–77.372404
1964,NC,Polk,35.278928,–82.167667
1965,NC,Randolph,35.709915,–79.806215
1966,NC,Richmond,35.001957,–79.747809
1967,NC,Robeson,34.63921,–79.100881
1968,NC,Rockingham,36.380927,–79.782889
1969,NC,Rowan,35.639218,–80.525344
1970,NC,Rutherford,35.402747,–81.919583
1971,NC,Sampson,34.990575,–78.371382
1972,NC,Scotland,34.840023,–79.477337
1973,NC,Stanly,35.310523,–80.254355
1974,NC,Stokes,36.404195,–80.239271
1975,NC,Surry,36.415416,–80.686463
1976,NC,Swain,35.568849,–83.465614
1977,NC,Transylvania,35.210095,–82.816696
1978,NC,Tyrrell,35.87042,–76.165345
1979,NC,Union,34.991501,–80.530131
1980,NC,Vance,36.365481,–78.405434
1981,NC,Wake,35.789846,–78.650624
1982,NC,Warren,36.397979,–78.099924
1983,NC,Washington,35.844589,–76.572334
1984,NC,Watauga,36.235371,–81.709919
1985,NC,Wayne,35.362741,–78.004826
1986,NC,Wilkes,36.209303,–81.165354
1987,NC,Wilson,35.704125,–77.918982
1988,NC,Yadkin,36.158765,–80.665164
1989,NC,Yancey,35.889504,–82.303980
1990,ND,Adams,46.096815,–102.533198
1991,ND,Barnes,46.94255,–98.070195
1992,ND,Benson,48.071738,–99.361987
1993,ND,Billings,47.009283,–103.364924
1994,ND,Bottineau,48.794412,–100.831257
1995,ND,Bowman,46.107807,–103.506586
1996,ND,Burke,48.786453,–102.520087
1997,ND,Burleigh,46.971843,–100.462001
1998,ND,Cass,46.927003,–97.252375
1999,ND,Cavalier,48.768439,–98.463790
2000,ND,Dickey,46.107756,–98.496518
2001,ND,Divide,48.818142,–103.497653
2002,ND,Dunn,47.35461,–102.612365
2003,ND,Eddy,47.723436,–98.900475
2004,ND,Emmons,46.284255,–100.237842
2005,ND,Foster,47.464327,–98.872817
2006,ND,Golden Valley,46.938924,–103.844612
2007,ND,Grand Forks,47.926003,–97.450851
2008,ND,Grant,46.357827,–101.639049
2009,ND,Griggs,47.463463,–98.232444
2010,ND,Hettinger,46.434939,–102.458385
2011,ND,Kidder,46.935385,–99.742727
2012,ND,LaMoure,46.464195,–98.526057
2013,ND,Logan,46.469278,–99.504585
2014,ND,McHenry,48.233842,–100.633267
2015,ND,McIntosh,46.117034,–99.443041
2016,ND,McKenzie,47.742475,–103.403215
2017,ND,McLean,47.653055,–101.421794
2018,ND,Mercer,47.303279,–101.820765
2019,ND,Morton,46.713789,–101.279743
2020,ND,Mountrail,48.210291,–102.364756
2021,ND,Nelson,47.918667,–98.204428
2022,ND,Oliver,47.118079,–101.331420
2023,ND,Pembina,48.766896,–97.545405
2024,ND,Pierce,48.238883,–99.966497
2025,ND,Ramsey,48.265551,–98.737329
2026,ND,Ransom,46.449276,–97.647554
2027,ND,Renville,48.712782,–101.658152
2028,ND,Richland,46.265219,–96.937960
2029,ND,Rolette,48.768272,–99.840463
2030,ND,Sargent,46.108206,–97.630030
2031,ND,Sheridan,47.581373,–100.341499
2032,ND,Sioux,46.109282,–101.047525
2033,ND,Slope,46.445834,–103.462462
2034,ND,Stark,46.817031,–102.662026
2035,ND,Steele,47.458288,–97.718895
2036,ND,Stutsman,46.971103,–98.957592
2037,ND,Towner,48.682183,–99.248158
2038,ND,Traill,47.446215,–97.164754
2039,ND,Walsh,48.376979,–97.722230
2040,ND,Ward,48.216686,–101.540537
2041,ND,Wells,47.580851,–99.671502
2042,ND,Williams,48.345867,–103.487400
2043,OH,Adams,38.841681,–83.474173
2044,OH,Allen,40.771528,–84.106546
2045,OH,Ashland,40.843274,–82.270121
2046,OH,Ashtabula,41.906644,–80.745641
2047,OH,Athens,39.333848,–82.046008
2048,OH,Auglaize,40.561309,–84.224018
2049,OH,Belmont,40.017682,–80.967727
2050,OH,Brown,38.931377,–83.866772
2051,OH,Butler,39.439915,–84.565397
2052,OH,Carroll,40.579884,–81.090787
2053,OH,Champaign,40.132759,–83.767543
2054,OH,Clark,39.917032,–83.783676
2055,OH,Clermont,39.052084,–84.149614
2056,OH,Clinton,39.414041,–83.814542
2057,OH,Columbiana,40.768462,–80.777231
2058,OH,Coshocton,40.29672,–81.930112
2059,OH,Crawford,40.848508,–82.924771
2060,OH,Cuyahoga,41.760392,–81.724217
2061,OH,Darke,40.132176,–84.620438
2062,OH,Defiance,41.321679,–84.486433
2063,OH,Delaware,40.278941,–83.007462
2064,OH,Erie,41.554006,–82.525897
2065,OH,Fairfield,39.752935,–82.628276
2066,OH,Fayette,39.553845,–83.459327
2067,OH,Franklin,39.969447,–83.008258
2068,OH,Fulton,41.597264,–84.124267
2069,OH,Gallia,38.817046,–82.301746
2070,OH,Geauga,41.499322,–81.173505
2071,OH,Greene,39.687479,–83.894894
2072,OH,Guernsey,40.056665,–81.497875
2073,OH,Hamilton,39.196927,–84.544187
2074,OH,Hancock,41.000471,–83.666034
2075,OH,Hardin,40.660415,–83.664077
2076,OH,Harrison,40.292318,–81.091565
2077,OH,Henry,41.335072,–84.065882
2078,OH,Highland,39.184488,–83.603668
2079,OH,Hocking,39.490343,–82.483445
2080,OH,Holmes,40.565309,–81.929869
2081,OH,Huron,41.14508,–82.594641
2082,OH,Jackson,39.013477,–82.614142
2083,OH,Jefferson,40.399188,–80.761410
2084,OH,Knox,40.40362,–82.422393
2085,OH,Lake,41.924116,–81.392643
2086,OH,Lawrence,38.603866,–82.517186
2087,OH,Licking,40.093609,–82.481251
2088,OH,Logan,40.387553,–83.766343
2089,OH,Lorain,41.438805,–82.179722
2090,OH,Lucas,41.682321,–83.468867
2091,OH,Madison,39.896607,–83.400885
2092,OH,Mahoning,41.01088,–80.770396
2093,OH,Marion,40.588208,–83.172927
2094,OH,Medina,41.116051,–81.899566
2095,OH,Meigs,39.089807,–82.028397
2096,OH,Mercer,40.535333,–84.632059
2097,OH,Miami,40.053326,–84.228414
2098,OH,Monroe,39.725969,–81.090658
2099,OH,Montgomery,39.755218,–84.290546
2100,OH,Morgan,39.624946,–81.861699
2101,OH,Morrow,40.525266,–82.797729
2102,OH,Muskingum,39.966046,–81.943506
2103,OH,Noble,39.767232,–81.452604
2104,OH,Ottawa,41.544467,–83.009253
2105,OH,Paulding,41.119141,–84.576967
2106,OH,Perry,39.743187,–82.237953
2107,OH,Pickaway,39.648947,–83.052827
2108,OH,Pike,39.071365,–83.052921
2109,OH,Portage,41.16864,–81.196932
2110,OH,Preble,39.737906,–84.645358
2111,OH,Putnam,41.024533,–84.129879
2112,OH,Richland,40.774167,–82.542715
2113,OH,Ross,39.323763,–83.059585
2114,OH,Sandusky,41.355291,–83.142735
2115,OH,Scioto,38.815019,–82.999028
2116,OH,Seneca,41.120008,–83.127436
2117,OH,Shelby,40.33668,–84.204143
2118,OH,Stark,40.814131,–81.365667
2119,OH,Summit,41.121851,–81.534936
2120,OH,Trumbull,41.308936,–80.767656
2121,OH,Tuscarawas,40.447441,–81.471157
2122,OH,Union,40.295901,–83.367042
2123,OH,Van Wert,40.85552,–84.585775
2124,OH,Vinton,39.252014,–82.485961
2125,OH,Warren,39.425652,–84.169906
2126,OH,Washington,39.450684,–81.490653
2127,OH,Wayne,40.829661,–81.887194
2128,OH,Williams,41.564958,–84.584323
2129,OH,Wood,41.360183,–83.622682
2130,OH,Wyandot,40.840122,–83.313172
2131,OK,Adair,35.8975,–94.651671
2132,OK,Alfalfa,36.729703,–98.323445
2133,OK,Atoka,34.374813,–96.034705
2134,OK,Beaver,36.748334,–100.483056
2135,OK,Beckham,35.273945,–99.671638
2136,OK,Blaine,35.877782,–98.428934
2137,OK,Bryan,33.964004,–96.264137
2138,OK,Caddo,35.16792,–98.381045
2139,OK,Canadian,35.543416,–97.979836
2140,OK,Carter,34.251848,–97.287927
2141,OK,Cherokee,35.904367,–94.996796
2142,OK,Choctaw,34.027645,–95.554208
2143,OK,Cimarron,36.755276,–102.508735
2144,OK,Cleveland,35.203117,–97.328332
2145,OK,Coal,34.582861,–96.288039
2146,OK,Comanche,34.662628,–98.476597
2147,OK,Cotton,34.290676,–98.373438
2148,OK,Craig,36.76389,–95.201553
2149,OK,Creek,35.907732,–96.379793
2150,OK,Custer,35.645601,–98.997386
2151,OK,Delaware,36.393369,–94.808206
2152,OK,Dewey,35.978433,–99.014094
2153,OK,Ellis,36.224258,–99.750139
2154,OK,Garfield,36.378273,–97.787729
2155,OK,Garvin,34.70935,–97.312723
2156,OK,Grady,35.021058,–97.886890
2157,OK,Grant,36.788254,–97.788151
2158,OK,Greer,34.935263,–99.552968
2159,OK,Harmon,34.745971,–99.844194
2160,OK,Harper,36.800456,–99.662842
2161,OK,Haskell,35.232294,–95.109578
2162,OK,Hughes,35.052934,–96.251183
2163,OK,Jackson,34.593949,–99.412210
2164,OK,Jefferson,34.105092,–97.838814
2165,OK,Johnston,34.313455,–96.654255
2166,OK,Kay,36.814842,–97.143755
2167,OK,Kingfisher,35.949431,–97.934568
2168,OK,Kiowa,34.921489,–98.981617
2169,OK,Latimer,34.875137,–95.272263
2170,OK,Le Flore,34.899642,–94.703491
2171,OK,Lincoln,35.703118,–96.881392
2172,OK,Logan,35.914151,–97.450764
2173,OK,Love,33.957775,–97.245124
2174,OK,McClain,35.016414,–97.449811
2175,OK,McCurtain,34.117073,–94.766086
2176,OK,McIntosh,35.369092,–95.671764
2177,OK,Major,36.313119,–98.542015
2178,OK,Marshall,34.027007,–96.770533
2179,OK,Mayes,36.303804,–95.235638
2180,OK,Murray,34.485766,–97.071557
2181,OK,Muskogee,35.617551,–95.383911
2182,OK,Noble,36.384901,–97.236335
2183,OK,Nowata,36.789615,–95.613312
2184,OK,Okfuskee,35.466804,–96.327762
2185,OK,Oklahoma,35.554611,–97.409401
2186,OK,Okmulgee,35.646879,–95.964580
2187,OK,Osage,36.62468,–96.408385
2188,OK,Ottawa,36.835764,–94.802681
2189,OK,Pawnee,36.313704,–96.696669
2190,OK,Payne,36.079225,–96.975255
2191,OK,Pittsburg,34.92554,–95.748130
2192,OK,Pontotoc,34.721071,–96.692738
2193,OK,Pottawatomie,35.211393,–96.957007
2194,OK,Pushmataha,34.377896,–95.408085
2195,OK,Roger Mills,35.708554,–99.741572
2196,OK,Rogers,36.378082,–95.601337
2197,OK,Seminole,35.158366,–96.602858
2198,OK,Sequoyah,35.502435,–94.750757
2199,OK,Stephens,34.481361,–97.855607
2200,OK,Texas,36.741964,–101.488434
2201,OK,Tillman,34.371085,–98.931701
2202,OK,Tulsa,36.120121,–95.941731
2203,OK,Wagoner,35.963479,–95.514100
2204,OK,Washington,36.70438,–95.906155
2205,OK,Washita,35.290177,–98.991962
2206,OK,Woods,36.765141,–98.868967
2207,OK,Woodward,36.425619,–99.273661
2208,OR,Baker,44.703427,–117.691933
2209,OR,Benton,44.490623,–123.426317
2210,OR,Clackamas,45.160493,–122.195127
2211,OR,Clatsop,46.024509,–123.705014
2212,OR,Columbia,45.941932,–123.081079
2213,OR,Coos,43.184193,–124.092557
2214,OR,Crook,44.163054,–120.371585
2215,OR,Curry,42.466671,–124.211407
2216,OR,Deschutes,43.915118,–121.225575
2217,OR,Douglas,43.285904,–123.154380
2218,OR,Gilliam,45.381666,–120.211851
2219,OR,Grant,44.496326,–119.014057
2220,OR,Harney,43.064355,–118.985949
2221,OR,Hood River,45.511775,–121.655976
2222,OR,Jackson,42.411782,–122.675797
2223,OR,Jefferson,44.64379,–121.183021
2224,OR,Josephine,42.385382,–123.597245
2225,OR,Klamath,42.683761,–121.646168
2226,OR,Lake,42.788401,–120.389790
2227,OR,Lane,43.928276,–122.897678
2228,OR,Lincoln,44.641076,–123.911183
2229,OR,Linn,44.494824,–122.543756
2230,OR,Malheur,43.1877,–117.603976
2231,OR,Marion,44.900898,–122.576260
2232,OR,Morrow,45.425496,–119.602311
2233,OR,Multnomah,45.547693,–122.417173
2234,OR,Polk,44.904395,–123.397329
2235,OR,Sherman,45.399216,–120.678512
2236,OR,Tillamook,45.455743,–123.759327
2237,OR,Umatilla,45.5912,–118.733880
2238,OR,Union,45.304047,–117.999136
2239,OR,Wallowa,45.593753,–117.185580
2240,OR,Wasco,45.164536,–121.165069
2241,OR,Washington,45.553542,–123.097615
2242,OR,Wheeler,44.736411,–120.026875
2243,OR,Yamhill,45.248138,–123.316117
2244,PA,Adams,39.869471,–77.217730
2245,PA,Allegheny,40.46892,–79.980920
2246,PA,Armstrong,40.812379,–79.464128
2247,PA,Beaver,40.68414,–80.350721
2248,PA,Bedford,39.997115,–78.489980
2249,PA,Berks,40.413957,–75.926860
2250,PA,Blair,40.497926,–78.310640
2251,PA,Bradford,41.791495,–76.502124
2252,PA,Bucks,40.336887,–75.107060
2253,PA,Butler,40.913834,–79.918960
2254,PA,Cambria,40.494127,–78.715284
2255,PA,Cameron,41.438289,–78.198315
2256,PA,Carbon,40.917833,–75.709428
2257,PA,Centre,40.90916,–77.847830
2258,PA,Chester,39.973965,–75.749732
2259,PA,Clarion,41.198239,–79.420404
2260,PA,Clearfield,41.000249,–78.473749
2261,PA,Clinton,41.245301,–77.649141
2262,PA,Columbia,41.045517,–76.404260
2263,PA,Crawford,41.68684,–80.107811
2264,PA,Cumberland,40.164782,–77.263440
2265,PA,Dauphin,40.412565,–76.792634
2266,PA,Delaware,39.91667,–75.398786
2267,PA,Elk,41.427334,–78.653938
2268,PA,Erie,42.117952,–80.096386
2269,PA,Fayette,39.914115,–79.644586
2270,PA,Forest,41.513304,–79.249705
2271,PA,Franklin,39.926686,–77.724485
2272,PA,Fulton,39.910751,–78.122617
2273,PA,Greene,39.848983,–80.225694
2274,PA,Huntingdon,40.422321,–77.968584
2275,PA,Indiana,40.651432,–79.087545
2276,PA,Jefferson,41.130287,–78.999044
2277,PA,Juniata,40.530673,–77.400438
2278,PA,Lackawanna,41.44025,–75.609587
2279,PA,Lancaster,40.041992,–76.250198
2280,PA,Lawrence,40.992735,–80.334446
2281,PA,Lebanon,40.367344,–76.458009
2282,PA,Lehigh,40.614241,–75.590627
2283,PA,Luzerne,41.172787,–75.976035
2284,PA,Lycoming,41.343624,–77.055253
2285,PA,McKean,41.81459,–78.572463
2286,PA,Mercer,41.300014,–80.252786
2287,PA,Mifflin,40.61189,–77.620661
2288,PA,Monroe,41.056233,–75.329037
2289,PA,Montgomery,40.209999,–75.370201
2290,PA,Montour,41.029261,–76.665259
2291,PA,Northampton,40.752791,–75.307447
2292,PA,Northumberland,40.851524,–76.709877
2293,PA,Perry,40.39778,–77.266328
2294,PA,Philadelphia,40.009376,–75.133346
2295,PA,Pike,41.325949,–75.031514
2296,PA,Potter,41.748222,–77.894735
2297,PA,Schuylkill,40.70369,–76.217800
2298,PA,Snyder,40.755348,–77.072954
2299,PA,Somerset,39.981297,–79.028486
2300,PA,Sullivan,41.43979,–76.511525
2301,PA,Susquehanna,41.819665,–75.800969
2302,PA,Tioga,41.766859,–77.257288
2303,PA,Union,40.962179,–77.055475
2304,PA,Venango,41.40198,–79.754418
2305,PA,Warren,41.843669,–79.313173
2306,PA,Washington,40.200005,–80.252132
2307,PA,Wayne,41.646589,–75.292485
2308,PA,Westmoreland,40.311068,–79.466688
2309,PA,Wyoming,41.525137,–76.008780
2310,PA,York,39.921839,–76.728446
2311,RI,Bristol,41.705271,–71.285053
2312,RI,Kent,41.67775,–71.576314
2313,RI,Newport,41.502732,–71.284063
2314,RI,Providence,41.870488,–71.578242
2315,RI,Washington,41.401162,–71.617612
2316,SC,Abbeville,34.213809,–82.460460
2317,SC,Aiken,33.549317,–81.633870
2318,SC,Allendale,32.979784,–81.363421
2319,SC,Anderson,34.519549,–82.638086
2320,SC,Bamberg,33.203021,–81.053161
2321,SC,Barnwell,33.26068,–81.433753
2322,SC,Beaufort,32.358147,–80.689320
2323,SC,Berkeley,33.2077,–79.953655
2324,SC,Calhoun,33.67478,–80.780347
2325,SC,Charleston,32.800458,–79.942480
2326,SC,Cherokee,35.049796,–81.607647
2327,SC,Chester,34.689345,–81.161249
2328,SC,Chesterfield,34.637018,–80.159227
2329,SC,Clarendon,33.664682,–80.217889
2330,SC,Colleton,32.83498,–80.655345
2331,SC,Darlington,34.332185,–79.962116
2332,SC,Dillon,34.390172,–79.374964
2333,SC,Dorchester,33.082186,–80.404697
2334,SC,Edgefield,33.776498,–81.968245
2335,SC,Fairfield,34.395669,–81.127001
2336,SC,Florence,34.028535,–79.710233
2337,SC,Georgetown,33.41753,–79.300812
2338,SC,Greenville,34.892645,–82.372077
2339,SC,Greenwood,34.155796,–82.127876
2340,SC,Hampton,32.778323,–81.143362
2341,SC,Horry,33.909269,–78.976675
2342,SC,Jasper,32.43059,–81.021627
2343,SC,Kershaw,34.338356,–80.590885
2344,SC,Lancaster,34.686818,–80.703689
2345,SC,Laurens,34.483477,–82.005657
2346,SC,Lee,34.15864,–80.251209
2347,SC,Lexington,33.892554,–81.272853
2348,SC,McCormick,33.897605,–82.316192
2349,SC,Marion,34.080701,–79.362131
2350,SC,Marlboro,34.601805,–79.677942
2351,SC,Newberry,34.28973,–81.600053
2352,SC,Oconee,34.748759,–83.061522
2353,SC,Orangeburg,33.436135,–80.802913
2354,SC,Pickens,34.887362,–82.725368
2355,SC,Richland,34.029783,–80.896566
2356,SC,Saluda,34.005278,–81.727903
2357,SC,Spartanburg,34.933239,–81.991053
2358,SC,Sumter,33.916046,–80.382472
2359,SC,Union,34.690514,–81.615831
2360,SC,Williamsburg,33.626463,–79.716475
2361,SC,York,34.97019,–81.183189
2362,SD,Aurora,43.724719,–98.577587
2363,SD,Beadle,44.418265,–98.279422
2364,SD,Bennett,43.184826,–101.676426
2365,SD,Bon Homme,42.986031,–97.885613
2366,SD,Brookings,44.376675,–96.797797
2367,SD,Brown,45.589254,–98.352175
2368,SD,Brule,43.72988,–99.092941
2369,SD,Buffalo,44.044306,–99.203998
2370,SD,Butte,44.896435,–103.501762
2371,SD,Campbell,45.782241,–100.027951
2372,SD,Charles Mix,43.206185,–98.595143
2373,SD,Clark,44.855211,–97.724912
2374,SD,Clay,42.912997,–96.979795
2375,SD,Codington,44.966324,–97.198843
2376,SD,Corson,45.69834,–101.176017
2377,SD,Custer,43.684943,–103.462250
2378,SD,Davison,43.680439,–98.155868
2379,SD,Day,45.362283,–97.593734
2380,SD,Deuel,44.75629,–96.690239
2381,SD,Dewey,45.150005,–100.852218
2382,SD,Douglas,43.391506,–98.358433
2383,SD,Edmunds,45.41168,–99.205362
2384,SD,Fall River,43.221504,–103.512102
2385,SD,Faulk,45.065476,–99.153564
2386,SD,Grant,45.172637,–96.772261
2387,SD,Gregory,43.179094,–99.202158
2388,SD,Haakon,44.284312,–101.591790
2389,SD,Hamlin,44.680619,–97.178598
2390,SD,Hand,44.546713,–99.004575
2391,SD,Hanson,43.680612,–97.796845
2392,SD,Harding,45.596612,–103.473867
2393,SD,Hughes,44.392258,–99.985846
2394,SD,Hutchinson,43.33671,–97.749383
2395,SD,Hyde,44.537301,–99.492148
2396,SD,Jackson,43.677294,–101.626455
2397,SD,Jerauld,44.063416,–98.623188
2398,SD,Jones,43.95199,–100.686139
2399,SD,Kingsbury,44.362969,–97.499313
2400,SD,Lake,44.02845,–97.123223
2401,SD,Lawrence,44.353669,–103.796528
2402,SD,Lincoln,43.27942,–96.722286
2403,SD,Lyman,43.894812,–99.841925
2404,SD,McCook,43.678924,–97.362036
2405,SD,McPherson,45.784249,–99.211421
2406,SD,Marshall,45.737054,–97.580884
2407,SD,Meade,44.606792,–102.715864
2408,SD,Mellette,43.58493,–100.760598
2409,SD,Miner,44.017327,–97.609790
2410,SD,Minnehaha,43.667472,–96.795726
2411,SD,Moody,44.012429,–96.676054
2412,SD,Oglala Lakota [11],43.341937,–102.559480
2413,SD,Pennington,44.002349,–102.823802
2414,SD,Perkins,45.483387,–102.467995
2415,SD,Potter,45.064276,–99.949631
2416,SD,Roberts,45.623397,–96.947551
2417,SD,Sanborn,44.021032,–98.092105
2418,SD,Spink,44.931034,–98.339644
2419,SD,Stanley,44.415547,–100.749163
2420,SD,Sully,44.722325,–100.131399
2421,SD,Todd [12],43.208172,–100.717204
2422,SD,Tripp,43.349729,–99.876219
2423,SD,Turner,43.30867,–97.150185
2424,SD,Union,42.831106,–96.650829
2425,SD,Walworth,45.427605,–100.027856
2426,SD,Yankton,43.006607,–97.388339
2427,SD,Ziebach,44.981666,–101.669225
2428,TN,Anderson,36.116731,–84.195418
2429,TN,Bedford,35.51366,–86.458294
2430,TN,Benton,36.069253,–88.071212
2431,TN,Bledsoe,35.593668,–85.205979
2432,TN,Blount,35.688185,–83.922973
2433,TN,Bradley,35.153914,–84.859414
2434,TN,Campbell,36.401592,–84.159250
2435,TN,Cannon,35.808394,–86.062404
2436,TN,Carroll,35.967896,–88.451659
2437,TN,Carter,36.284744,–82.126593
2438,TN,Cheatham,36.25518,–87.100816
2439,TN,Chester,35.416639,–88.605505
2440,TN,Claiborne,36.501557,–83.660724
2441,TN,Clay,36.545765,–85.545718
2442,TN,Cocke,35.916198,–83.119223
2443,TN,Coffee,35.488759,–86.078219
2444,TN,Crockett,35.811312,–89.135349
2445,TN,Cumberland,35.952398,–84.994761
2446,TN,Davidson,36.169129,–86.784790
2447,TN,Decatur,35.603422,–88.107384
2448,TN,DeKalb,35.98222,–85.833596
2449,TN,Dickson,36.145533,–87.364155
2450,TN,Dyer,36.054196,–89.398306
2451,TN,Fayette,35.196993,–89.413803
2452,TN,Fentress,36.376079,–84.932703
2453,TN,Franklin,35.155926,–86.099203
2454,TN,Gibson,35.991694,–88.933776
2455,TN,Giles,35.202723,–87.035319
2456,TN,Grainger,36.277463,–83.509493
2457,TN,Greene,36.178998,–82.847746
2458,TN,Grundy,35.387273,–85.722188
2459,TN,Hamblen,36.218397,–83.266071
2460,TN,Hamilton,35.159186,–85.202296
2461,TN,Hancock,36.52142,–83.227453
2462,TN,Hardeman,35.218131,–88.989037
2463,TN,Hardin,35.201893,–88.185696
2464,TN,Hawkins,36.452206,–82.931386
2465,TN,Haywood,35.58669,–89.282536
2466,TN,Henderson,35.653995,–88.387674
2467,TN,Henry,36.325398,–88.300384
2468,TN,Hickman,35.802396,–87.467114
2469,TN,Houston,36.285777,–87.705605
2470,TN,Humphreys,36.04044,–87.790625
2471,TN,Jackson,36.354242,–85.674182
2472,TN,Jefferson,36.048479,–83.440966
2473,TN,Johnson,36.453204,–81.861237
2474,TN,Knox,35.992727,–83.937721
2475,TN,Lake,36.333905,–89.485537
2476,TN,Lauderdale,35.762951,–89.627732
2477,TN,Lawrence,35.220476,–87.396546
2478,TN,Lewis,35.523244,–87.496983
2479,TN,Lincoln,35.142532,–86.593388
2480,TN,Loudon,35.73745,–84.316204
2481,TN,McMinn,35.424471,–84.619963
2482,TN,McNairy,35.175626,–88.564671
2483,TN,Macon,36.537838,–86.001231
2484,TN,Madison,35.606056,–88.833424
2485,TN,Marion,35.133422,–85.618399
2486,TN,Marshall,35.468387,–86.765886
2487,TN,Maury,35.615696,–87.077763
2488,TN,Meigs,35.503397,–84.823888
2489,TN,Monroe,35.447666,–84.249786
2490,TN,Montgomery,36.500354,–87.380887
2491,TN,Moore,35.288889,–86.358684
2492,TN,Morgan,36.138697,–84.639262
2493,TN,Obion,36.358175,–89.150175
2494,TN,Overton,36.34485,–85.283076
2495,TN,Perry,35.659785,–87.877027
2496,TN,Pickett,36.559364,–85.075741
2497,TN,Polk,35.109437,–84.541112
2498,TN,Putnam,36.140807,–85.496928
2499,TN,Rhea,35.600587,–84.949552
2500,TN,Roane,35.847472,–84.523861
2501,TN,Robertson,36.52753,–86.869377
2502,TN,Rutherford,35.843369,–86.417213
2503,TN,Scott,36.437239,–84.498386
2504,TN,Sequatchie,35.372335,–85.410344
2505,TN,Sevier,35.791284,–83.521955
2506,TN,Shelby,35.183794,–89.895397
2507,TN,Smith,36.25565,–85.942078
2508,TN,Stewart,36.511756,–87.851548
2509,TN,Sullivan,36.510212,–82.299397
2510,TN,Sumner,36.470015,–86.458517
2511,TN,Tipton,35.500297,–89.763708
2512,TN,Trousdale,36.39303,–86.156691
2513,TN,Unicoi,36.100215,–82.418245
2514,TN,Union,36.28414,–83.836088
2515,TN,Van Buren,35.699245,–85.458411
2516,TN,Warren,35.678282,–85.777363
2517,TN,Washington,36.295665,–82.495037
2518,TN,Wayne,35.242687,–87.819703
2519,TN,Weakley,36.303523,–88.720785
2520,TN,White,35.927062,–85.455766
2521,TN,Williamson,35.894972,–86.896958
2522,TN,Wilson,36.148476,–86.290210
2523,TX,Anderson,31.841266,–95.661744
2524,TX,Andrews,32.312258,–102.640206
2525,TX,Angelina,31.251951,–94.611056
2526,TX,Aransas,28.104225,–96.977983
2527,TX,Archer,33.616305,–98.687267
2528,TX,Armstrong,34.964179,–101.356636
2529,TX,Atascosa,28.894296,–98.528187
2530,TX,Austin,29.891901,–96.270170
2531,TX,Bailey,34.067521,–102.830345
2532,TX,Bandera,29.755748,–99.260682
2533,TX,Bastrop,30.103128,–97.311859
2534,TX,Baylor,33.618172,–99.197228
2535,TX,Bee,28.416077,–97.742586
2536,TX,Bell,31.04211,–97.481921
2537,TX,Bexar,29.448671,–98.520147
2538,TX,Blanco,30.265605,–98.399977
2539,TX,Borden,32.744062,–101.433033
2540,TX,Bosque,31.900764,–97.637632
2541,TX,Bowie,33.446051,–94.422375
2542,TX,Brazoria,29.167818,–95.434647
2543,TX,Brazos,30.656725,–96.302389
2544,TX,Brewster,29.808997,–103.252458
2545,TX,Briscoe,34.525173,–101.205893
2546,TX,Brooks,27.034994,–98.215276
2547,TX,Brown,31.764103,–98.998470
2548,TX,Burleson,30.493487,–96.622091
2549,TX,Burnet,30.789616,–98.201195
2550,TX,Caldwell,29.840422,–97.631097
2551,TX,Calhoun,28.445366,–96.583300
2552,TX,Callahan,32.29315,–99.372249
2553,TX,Cameron,26.102923,–97.478958
2554,TX,Camp,32.974581,–94.979085
2555,TX,Carson,35.405496,–101.355356
2556,TX,Cass,33.083698,–94.357579
2557,TX,Castro,34.533621,–102.258786
2558,TX,Chambers,29.703933,–94.668875
2559,TX,Cherokee,31.843859,–95.156504
2560,TX,Childress,34.529337,–100.208336
2561,TX,Clay,33.785904,–98.212918
2562,TX,Cochran,33.60844,–102.830449
2563,TX,Coke,31.877105,–100.635236
2564,TX,Coleman,31.914205,–99.346622
2565,TX,Collin,33.193885,–96.578153
2566,TX,Collingsworth,34.963358,–100.272135
2567,TX,Colorado,29.595908,–96.508389
2568,TX,Comal,29.803019,–98.255201
2569,TX,Comanche,31.951645,–98.549617
2570,TX,Concho,31.318865,–99.863648
2571,TX,Cooke,33.639169,–97.210372
